"WordCount","SentimentGI","NegativityGI","PositivityGI","SentimentHE","NegativityHE","PositivityHE","SentimentLM","NegativityLM","PositivityLM","RatioUncertaintyLM","SentimentQDAP","NegativityQDAP","PositivityQDAP","LCpos","LCneg","LC","Vader"
36,0.0555555555555556,0.166666666666667,0.222222222222222,0.0277777777777778,0,0.0277777777777778,0,0.0555555555555556,0.0555555555555556,0,0,0.138888888888889,0.138888888888889,6,2,0.111111111111111,0.892
10,-0.1,0.1,0,0,0,0,-0.1,0.1,0,0,-0.1,0.2,0.1,0,2,-0.2,0.152
9,-0.222222222222222,0.333333333333333,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0,0,0,-0.222222222222222,0.333333333333333,0.111111111111111,2,2,0,-0.637
6,-0.166666666666667,0.333333333333333,0.166666666666667,-0.166666666666667,0.166666666666667,0,-0.333333333333333,0.333333333333333,0,0,-0.333333333333333,0.333333333333333,0,1,2,-0.166666666666667,-0.612
47,0.0212765957446809,0.148936170212766,0.170212765957447,-0.0212765957446809,0.0212765957446809,0,-0.0851063829787234,0.0851063829787234,0,0.0212765957446809,-0.0425531914893617,0.127659574468085,0.0851063829787234,6,4,0.0425531914893617,0.746
5,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0
4,0,0.25,0.25,0,0,0,0,0,0,0,0.25,0,0.25,1,0,0.25,0.67
19,0.157894736842105,0.105263157894737,0.263157894736842,0,0,0,0,0,0,0,0.105263157894737,0.0526315789473684,0.157894736842105,2,2,0,0.748
9,-0.222222222222222,0.222222222222222,0,0,0,0,0,0,0,0,-0.222222222222222,0.222222222222222,0,0,3,-0.333333333333333,0.077
2,0.5,0,0.5,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0.318
9,0.111111111111111,0.222222222222222,0.333333333333333,0,0,0,-0.111111111111111,0.222222222222222,0.111111111111111,0,0,0.333333333333333,0.333333333333333,2,2,0,-0.71
12,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0.0833333333333333,0.166666666666667,0.25,1,2,-0.0833333333333333,0.511
3,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,1,0,0.333333333333333,0.318
2,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0.5,1,0,0.5,0.599
42,0,0.119047619047619,0.119047619047619,0.0238095238095238,0,0.0238095238095238,-0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0238095238095238,-0.0714285714285714,0.119047619047619,0.0476190476190476,0,1,-0.0238095238095238,0.273
3,0.666666666666667,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0.38
18,0.222222222222222,0.0555555555555556,0.277777777777778,0,0,0,-0.111111111111111,0.111111111111111,0,0,0.222222222222222,0.0555555555555556,0.277777777777778,2,0,0.111111111111111,0.802
20,-0.1,0.25,0.15,0.05,0,0.05,0,0.05,0.05,0,-0.1,0.2,0.1,1,4,-0.15,0.4
6,0,0.333333333333333,0.333333333333333,-0.166666666666667,0.166666666666667,0,-0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,1,2,-0.166666666666667,-0.681
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.273
3,-0.333333333333333,0.333333333333333,0,0,0,0,-0.333333333333333,0.333333333333333,0,0,-0.333333333333333,0.333333333333333,0,0,0,0,0
16,0.125,0.125,0.25,0,0,0,-0.0625,0.0625,0,0,0,0.1875,0.1875,1,3,-0.125,-0.892
9,0,0.222222222222222,0.222222222222222,0,0,0,-0.111111111111111,0.111111111111111,0,0,-0.222222222222222,0.222222222222222,0,1,2,-0.111111111111111,-0.61
1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9,0,0.111111111111111,0.111111111111111,0,0,0,-0.111111111111111,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0,1,-0.111111111111111,-0.44
42,0,0.119047619047619,0.119047619047619,0.0238095238095238,0,0.0238095238095238,-0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0238095238095238,-0.0714285714285714,0.119047619047619,0.0476190476190476,0,1,-0.0238095238095238,0.273
13,0.0769230769230769,0,0.0769230769230769,0,0,0,-0.0769230769230769,0.0769230769230769,0,0,0.0769230769230769,0,0.0769230769230769,1,0,0.0769230769230769,0.178
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,1,-0.333333333333333,0
63,-0.0158730158730159,0.19047619047619,0.174603174603175,0.0476190476190476,0,0.0476190476190476,-0.0793650793650794,0.142857142857143,0.0634920634920635,0.0158730158730159,-0.0158730158730159,0.174603174603175,0.158730158730159,5,10,-0.0793650793650794,-0.911
81,0.160493827160494,0.0493827160493827,0.209876543209877,0.0246913580246914,0.0123456790123457,0.037037037037037,-0.0123456790123457,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.123456790123457,0.0493827160493827,0.172839506172839,9,5,0.0493827160493827,0.922
21,0.0952380952380952,0.0952380952380952,0.19047619047619,-0.0476190476190476,0.0476190476190476,0,-0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,1,-0.0476190476190476,-0.768
26,0.192307692307692,0.0384615384615385,0.230769230769231,0,0,0,-0.115384615384615,0.115384615384615,0,0,0.192307692307692,0.0384615384615385,0.230769230769231,1,1,0,-0.202
3,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,-0.333333333333333,0.333333333333333,0,1,1,0,0.086
34,0,0.205882352941176,0.205882352941176,0.0588235294117647,0.0294117647058824,0.0882352941176471,0.0588235294117647,0.0294117647058824,0.0882352941176471,0,0.147058823529412,0.0294117647058824,0.176470588235294,4,3,0.0294117647058824,0.565
43,0.255813953488372,0.0232558139534884,0.27906976744186,0.0465116279069767,0,0.0465116279069767,0.0232558139534884,0.0465116279069767,0.0697674418604651,0,0.0930232558139535,0.0465116279069767,0.13953488372093,5,2,0.0697674418604651,0.743
13,-0.153846153846154,0.384615384615385,0.230769230769231,0,0,0,-0.0769230769230769,0.0769230769230769,0,0,-0.0769230769230769,0.230769230769231,0.153846153846154,1,2,-0.0769230769230769,0.427
6,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,-0.166666666666667,0.166666666666667,0,0,1,-0.166666666666667,0.576
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
8,0.125,0,0.125,0.125,0,0.125,0.125,0,0.125,0,0.125,0,0.125,1,0,0.125,0.586
7,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0.142857142857143,0.142857142857143,0.285714285714286,1,1,0,0.316
75,0.106666666666667,0.146666666666667,0.253333333333333,0.0133333333333333,0,0.0133333333333333,-0.0266666666666667,0.0533333333333333,0.0266666666666667,0.0266666666666667,0.12,0.08,0.2,9,4,0.0666666666666667,-0.705
43,0.0465116279069767,0.13953488372093,0.186046511627907,0.0232558139534884,0,0.0232558139534884,0,0,0,0,-0.0930232558139535,0.162790697674419,0.0697674418604651,2,6,-0.0930232558139535,-0.815
43,0.116279069767442,0.0697674418604651,0.186046511627907,0,0,0,-0.0930232558139535,0.116279069767442,0.0232558139534884,0,-0.116279069767442,0.209302325581395,0.0930232558139535,4,9,-0.116279069767442,-0.948
140,0.05,0.107142857142857,0.157142857142857,0.00714285714285714,0,0.00714285714285714,-0.0428571428571429,0.0571428571428571,0.0142857142857143,0.00714285714285714,0.0214285714285714,0.0928571428571429,0.114285714285714,12,14,-0.0142857142857143,-0.828
397,-0.00755667506297229,0.148614609571788,0.141057934508816,0.00755667506297229,0.00755667506297229,0.0151133501259446,-0.0554156171284635,0.0654911838790932,0.0100755667506297,0.0277078085642317,-0.035264483627204,0.110831234256927,0.0755667506297229,24,44,-0.0503778337531486,-0.989
315,-0.053968253968254,0.158730158730159,0.104761904761905,0.00317460317460317,0.00317460317460317,0.00634920634920635,-0.0634920634920635,0.0666666666666667,0.00317460317460317,0.0285714285714286,-0.0444444444444444,0.104761904761905,0.0603174603174603,12,32,-0.0634920634920635,-0.964
735,0.0394557823129252,0.141496598639456,0.180952380952381,0.0136054421768707,0,0.0136054421768707,-0.0598639455782313,0.073469387755102,0.0136054421768707,0.017687074829932,0.00136054421768707,0.110204081632653,0.11156462585034,46,78,-0.0435374149659864,-0.998
340,0.0470588235294118,0.126470588235294,0.173529411764706,0.00882352941176471,0.0117647058823529,0.0205882352941176,-0.0117647058823529,0.0411764705882353,0.0294117647058824,0.0205882352941176,0.0382352941176471,0.0823529411764706,0.120588235294118,25,25,0,0.942
273,0.0293040293040293,0.139194139194139,0.168498168498169,0.00366300366300366,0.010989010989011,0.0146520146520147,-0.043956043956044,0.0695970695970696,0.0256410256410256,0.0183150183150183,0.010989010989011,0.10989010989011,0.120879120879121,18,35,-0.0622710622710623,-0.983
31,-0.032258064516129,0.193548387096774,0.161290322580645,0,0,0,-0.032258064516129,0.032258064516129,0,0,0.032258064516129,0.0645161290322581,0.0967741935483871,2,2,0,-0.153
19,0,0.0526315789473684,0.0526315789473684,0,0,0,-0.0526315789473684,0.0526315789473684,0,0,-0.0526315789473684,0.105263157894737,0.0526315789473684,1,1,0,-0.36
12,0,0.0833333333333333,0.0833333333333333,0,0,0,-0.0833333333333333,0.0833333333333333,0,0,0,0.0833333333333333,0.0833333333333333,1,1,0,0.128
12,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0.0833333333333333,-0.166666666666667,0.166666666666667,0,2,1,0.0833333333333333,0.153
24,-0.208333333333333,0.375,0.166666666666667,-0.0416666666666667,0.0416666666666667,0,0,0.0416666666666667,0.0416666666666667,0,-0.125,0.208333333333333,0.0833333333333333,3,7,-0.166666666666667,-0.955
13,0,0.153846153846154,0.153846153846154,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.153846153846154,0,1,-0.0769230769230769,-0.572
23,-0.304347826086957,0.347826086956522,0.0434782608695652,0,0,0,-0.0869565217391304,0.0869565217391304,0,0,-0.130434782608696,0.130434782608696,0,0,1,-0.0434782608695652,0.25
20,0.15,0.05,0.2,0,0,0,0,0,0,0,0.15,0,0.15,1,3,-0.1,-0.296
79,0,0.126582278481013,0.126582278481013,0,0.0253164556962025,0.0253164556962025,0,0.0379746835443038,0.0379746835443038,0.0126582278481013,0.0126582278481013,0.0759493670886076,0.0886075949367089,6,5,0.0126582278481013,0.178
20,0.1,0.1,0.2,0,0,0,0,0,0,0,0.05,0.05,0.1,2,2,0,0.34
4,-0.5,0.5,0,0,0,0,0,0,0,0.25,-0.25,0.25,0,0,0,0,0
19,0,0.105263157894737,0.105263157894737,-0.0526315789473684,0.0526315789473684,0,-0.0526315789473684,0.0526315789473684,0,0,0,0.210526315789474,0.210526315789474,1,2,-0.0526315789473684,-0.521
11,-0.0909090909090909,0.0909090909090909,0,0,0,0,-0.0909090909090909,0.0909090909090909,0,0,-0.0909090909090909,0.0909090909090909,0,0,1,-0.0909090909090909,-0.402
10,-0.2,0.2,0,0,0,0,0,0.1,0.1,0,0,0.1,0.1,0,1,-0.1,0
17,-0.117647058823529,0.235294117647059,0.117647058823529,0,0,0,0,0,0,0,0.117647058823529,0.0588235294117647,0.176470588235294,2,1,0.0588235294117647,0.435
12,0.166666666666667,0.0833333333333333,0.25,0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,1,0,0.0833333333333333,0.452
9,-0.111111111111111,0.333333333333333,0.222222222222222,0,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0.222222222222222,2,2,0,0
23,0.130434782608696,0.130434782608696,0.260869565217391,0,0,0,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.130434782608696,0.130434782608696,0.260869565217391,2,5,-0.130434782608696,0.869
4,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,-0.25,-0.226
14,0.214285714285714,0,0.214285714285714,0,0,0,0,0,0,0,0.0714285714285714,0,0.0714285714285714,1,1,0,-0.076
9,-0.111111111111111,0.222222222222222,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0.111111111111111,2,2,0,0.75
8,0.125,0.125,0.25,0.125,0,0.125,0,0.125,0.125,0,0.125,0.125,0.25,3,0,0.375,0.83
5,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,1,1,0,-0.25
16,-0.125,0.25,0.125,-0.0625,0.0625,0,0,0.0625,0.0625,0,0.0625,0.1875,0.25,4,3,0.0625,0.89
14,0.0714285714285714,0.0714285714285714,0.142857142857143,0,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0.142857142857143,1,2,-0.0714285714285714,0
6,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,1,3,-0.333333333333333,-0.276
17,-0.0588235294117647,0.235294117647059,0.176470588235294,0,0,0,-0.176470588235294,0.176470588235294,0,0,0,0.235294117647059,0.235294117647059,2,4,-0.117647058823529,-0.743
49,-0.0204081632653061,0.183673469387755,0.163265306122449,0.0204081632653061,0,0.0204081632653061,-0.122448979591837,0.122448979591837,0,0,0.0816326530612245,0.0816326530612245,0.163265306122449,3,6,-0.0612244897959184,0.694
8,0,0,0,0,0,0,0,0,0,0.125,0.25,0,0.25,0,0,0,0.296
11,-0.0909090909090909,0.272727272727273,0.181818181818182,0,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0.181818181818182,0.181818181818182,1,3,-0.181818181818182,-0.153
5,-0.2,0.2,0,0,0,0,0,0,0,0,-0.2,0.2,0,0,2,-0.4,0
5,0.2,0.2,0.4,-0.2,0.2,0,-0.2,0.2,0,0,0.2,0.2,0.4,1,1,0,-0.727
7,0,0.142857142857143,0.142857142857143,0,0,0,-0.285714285714286,0.285714285714286,0,0,-0.142857142857143,0.285714285714286,0.142857142857143,1,2,-0.142857142857143,0
7,0.142857142857143,0,0.142857142857143,0,0,0,-0.142857142857143,0.142857142857143,0,0,-0.142857142857143,0.142857142857143,0,0,0,0,-0.077
16,0.125,0.0625,0.1875,0,0,0,0,0,0,0,0.125,0.0625,0.1875,0,2,-0.125,0.557
42,0,0.142857142857143,0.142857142857143,0,0,0,-0.142857142857143,0.142857142857143,0,0.0238095238095238,0.0952380952380952,0,0.0952380952380952,3,0,0.0714285714285714,0.636
26,-0.0769230769230769,0.192307692307692,0.115384615384615,0,0,0,-0.0384615384615385,0.0384615384615385,0,0.0769230769230769,-0.153846153846154,0.192307692307692,0.0384615384615385,0,6,-0.230769230769231,-0.256
16,-0.125,0.25,0.125,0,0,0,-0.125,0.125,0,0,-0.0625,0.1875,0.125,1,3,-0.125,0.599
20,0.2,0.1,0.3,0.05,0,0.05,-0.2,0.25,0.05,0,0,0.15,0.15,3,3,0,-0.806
7,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0.142857142857143,0,0.142857142857143,1,0,0.142857142857143,-0.586
39,0.0256410256410256,0.0769230769230769,0.102564102564103,0.0256410256410256,0,0.0256410256410256,0.0256410256410256,0.0512820512820513,0.0769230769230769,0.0256410256410256,0.0769230769230769,0.0512820512820513,0.128205128205128,4,2,0.0512820512820513,0.935
48,0.0625,0.145833333333333,0.208333333333333,0.0208333333333333,0,0.0208333333333333,0,0.0625,0.0625,0,0.145833333333333,0.0625,0.208333333333333,6,2,0.0833333333333333,0.837
11,0.181818181818182,0,0.181818181818182,0,0,0,0,0,0,0,0.181818181818182,0,0.181818181818182,1,0,0.0909090909090909,0
5,0,0,0,0,0,0,-0.2,0.2,0,0,0,0,0,0,0,0,-0.459
5,-0.2,0.2,0,-0.2,0.2,0,-0.2,0.2,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,-0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
8,0,0.125,0.125,0,0,0,0.125,0,0.125,0,0,0.25,0.25,2,0,0.25,0.71
18,0.0555555555555556,0,0.0555555555555556,0,0,0,-0.0555555555555556,0.0555555555555556,0,0,0,0.0555555555555556,0.0555555555555556,0,1,-0.0555555555555556,-0.844
9,0.111111111111111,0,0.111111111111111,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0,0.318
5,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,1,1,0,-0.402
3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0.106060606060606,0.106060606060606,0,0.0151515151515152,0.0151515151515152,-0.0151515151515152,0.0303030303030303,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0151515151515152,0.0454545454545455,2,0,0.0303030303030303,0.591
187,0.0427807486631016,0.0909090909090909,0.133689839572193,-0.0160427807486631,0.0213903743315508,0.0053475935828877,-0.0641711229946524,0.0855614973262032,0.0213903743315508,0.0053475935828877,0.053475935828877,0.053475935828877,0.106951871657754,7,8,-0.0053475935828877,-0.97
89,0.191011235955056,0.0337078651685393,0.224719101123595,0.0224719101123595,0.0112359550561798,0.0337078651685393,-0.0337078651685393,0.0449438202247191,0.0112359550561798,0.0337078651685393,0.191011235955056,0,0.191011235955056,5,1,0.0449438202247191,0.412
143,0.132867132867133,0.048951048951049,0.181818181818182,0.034965034965035,0.00699300699300699,0.041958041958042,-0.034965034965035,0.034965034965035,0,0.00699300699300699,0.048951048951049,0.027972027972028,0.0769230769230769,12,6,0.041958041958042,0.33
62,-0.032258064516129,0.145161290322581,0.112903225806452,0,0.0161290322580645,0.0161290322580645,-0.0161290322580645,0.032258064516129,0.0161290322580645,0.0161290322580645,-0.0161290322580645,0.0806451612903226,0.0645161290322581,4,5,-0.0161290322580645,0.45
7,0.142857142857143,0,0.142857142857143,0,0,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,0,0.142857142857143,2,0,0.285714285714286,0.802
19,0,0,0,0,0,0,0,0,0,0,-0.0526315789473684,0.105263157894737,0.0526315789473684,1,3,-0.105263157894737,-0.84
28,0.214285714285714,0.107142857142857,0.321428571428571,0,0,0,-0.0357142857142857,0.0357142857142857,0,0,0.107142857142857,0.0714285714285714,0.178571428571429,4,2,0.0714285714285714,0.802
24,0.166666666666667,0.125,0.291666666666667,0,0,0,-0.0833333333333333,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,1,2,-0.0416666666666667,-0.691
15,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0.0666666666666667,0.2,0,0.2,1,0,0.0666666666666667,0.509
19,0.157894736842105,0,0.157894736842105,0,0,0,0.105263157894737,0,0.105263157894737,0,0.263157894736842,0,0.263157894736842,3,0,0.157894736842105,0.802
29,0.241379310344828,0.0344827586206897,0.275862068965517,0.0344827586206897,0,0.0344827586206897,0.103448275862069,0.0689655172413793,0.172413793103448,0,0.275862068965517,0.0689655172413793,0.344827586206897,5,2,0.103448275862069,0.852
30,0.266666666666667,0.1,0.366666666666667,0,0.0333333333333333,0.0333333333333333,-0.0333333333333333,0.1,0.0666666666666667,0,0.166666666666667,0.0666666666666667,0.233333333333333,6,1,0.166666666666667,0.709
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0.222222222222222,0.222222222222222,0,0,0,-0.222222222222222,0.222222222222222,0,0,0,0.222222222222222,0.222222222222222,2,2,0,-0.599
3,0.333333333333333,0,0.333333333333333,-0.333333333333333,0.333333333333333,0,-0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,1,-0.333333333333333,0.077
155,0.0967741935483871,0.0645161290322581,0.161290322580645,0.0129032258064516,0.00645161290322581,0.0193548387096774,-0.0193548387096774,0.0258064516129032,0.00645161290322581,0.0129032258064516,0.0709677419354839,0.0387096774193548,0.109677419354839,14,5,0.0580645161290323,0.967
15,0.0666666666666667,0,0.0666666666666667,0,0,0,0,0,0,0.0666666666666667,0.2,0,0.2,1,0,0.0666666666666667,0.377
16,-0.0625,0.125,0.0625,0,0,0,0,0,0,0.0625,0,0.0625,0.0625,1,0,0.0625,0.361
17,0.0588235294117647,0.0588235294117647,0.117647058823529,0,0,0,0,0,0,0,0.0588235294117647,0.0588235294117647,0.117647058823529,0,1,-0.0588235294117647,0.309
37,-0.0540540540540541,0.216216216216216,0.162162162162162,0.027027027027027,0,0.027027027027027,-0.0810810810810811,0.108108108108108,0.027027027027027,0,0,0.162162162162162,0.162162162162162,2,5,-0.0810810810810811,-0.402
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.117647058823529,0.117647058823529,0.235294117647059,0.0588235294117647,0,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0.117647058823529,0.117647058823529,0.235294117647059,2,1,0.0588235294117647,0.612
7,-0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0.142857142857143,0,0,0,1,0,0.142857142857143,0.361
53,-0.0566037735849057,0.169811320754717,0.113207547169811,-0.0188679245283019,0.0188679245283019,0,-0.0188679245283019,0.0188679245283019,0,0,-0.0188679245283019,0.0943396226415094,0.0754716981132075,2,2,0,0.061
28,-0.107142857142857,0.25,0.142857142857143,0,0,0,0,0.0357142857142857,0.0357142857142857,0,0.0714285714285714,0.0714285714285714,0.142857142857143,2,3,-0.0357142857142857,-0.065
9,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0,0.111111111111111,2,0,0.222222222222222,0.556
8,0,0.125,0.125,0,0,0,-0.125,0.125,0,0,-0.125,0.125,0,0,0,0,-0.307
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0.147058823529412,0.147058823529412,0.0882352941176471,0,0.0882352941176471,-0.0588235294117647,0.0882352941176471,0.0294117647058824,0.0294117647058824,0.0882352941176471,0.0588235294117647,0.147058823529412,2,2,0,0.247
28,-0.214285714285714,0.214285714285714,0,0,0,0,-0.0357142857142857,0.0357142857142857,0,0,-0.178571428571429,0.214285714285714,0.0357142857142857,1,6,-0.178571428571429,-0.71
5,-0.2,0.4,0.2,0,0,0,0,0,0,0,-0.4,0.4,0,0,2,-0.4,-0.511
12,0.0833333333333333,0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,2,1,0.0833333333333333,0
11,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0,0,0,0,0,0,0.181818181818182,0.0909090909090909,0.272727272727273,1,0,0.0909090909090909,0
22,0.0454545454545455,0.0909090909090909,0.136363636363636,0,0,0,0,0,0,0,0.0454545454545455,0.0909090909090909,0.136363636363636,1,2,-0.0454545454545455,-0.636
72,0.0833333333333333,0.152777777777778,0.236111111111111,0,0.0138888888888889,0.0138888888888889,-0.0972222222222222,0.111111111111111,0.0138888888888889,0.0277777777777778,0.0972222222222222,0.0833333333333333,0.180555555555556,10,3,0.0972222222222222,0.681
48,0.0416666666666667,0.145833333333333,0.1875,0.0208333333333333,0,0.0208333333333333,-0.0208333333333333,0.0416666666666667,0.0208333333333333,0,0.0625,0.0833333333333333,0.145833333333333,7,6,0.0208333333333333,-0.682
26,0.0384615384615385,0.153846153846154,0.192307692307692,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0.0384615384615385,0.115384615384615,0.153846153846154,3,4,-0.0384615384615385,0.392
13,-0.230769230769231,0.230769230769231,0,0,0,0,-0.0769230769230769,0.0769230769230769,0,0,-0.153846153846154,0.153846153846154,0,1,3,-0.153846153846154,-0.178
16,-0.1875,0.3125,0.125,0.0625,0,0.0625,-0.25,0.25,0,0,-0.1875,0.25,0.0625,0,4,-0.25,-0.856
6,0.166666666666667,0.333333333333333,0.5,0,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.333333333333333,2,1,0.166666666666667,0.34
1,-1,1,0,0,0,0,-1,1,0,0,-1,1,0,0,1,-1,-0.402
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11,-0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0.0909090909090909,0,0,0,0,-0.0909090909090909,0.0909090909090909,0,0,2,-0.181818181818182,0
25,0.04,0.2,0.24,0.08,0,0.08,-0.12,0.16,0.04,0,0.04,0.16,0.2,1,4,-0.12,-0.462
34,0.147058823529412,0.0294117647058824,0.176470588235294,0.0294117647058824,0,0.0294117647058824,0.0294117647058824,0.0294117647058824,0.0588235294117647,0,0.205882352941176,0.0294117647058824,0.235294117647059,4,0,0.117647058823529,0.935
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.103448275862069,0.241379310344828,0.344827586206897,-0.0689655172413793,0.0689655172413793,0,0,0,0,0,0.0344827586206897,0.103448275862069,0.137931034482759,4,3,0.0344827586206897,0.511
21,0.0476190476190476,0.0952380952380952,0.142857142857143,0.0476190476190476,0,0.0476190476190476,-0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0,0.142857142857143,0.142857142857143,1,2,-0.0476190476190476,0.572
6,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,1,2,-0.166666666666667,-0.105
15,-0.0666666666666667,0.266666666666667,0.2,0,0,0,-0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,2,2,0,-0.459
8,0.125,0.125,0.25,0.125,0,0.125,0.125,0,0.125,0,-0.125,0.25,0.125,1,1,0,-0.178
12,0.0833333333333333,0.166666666666667,0.25,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,1,2,-0.0833333333333333,0.382
2,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0.5,1,0,0.5,0.402
8,0,0.25,0.25,0,0,0,-0.125,0.125,0,0,0.125,0.125,0.25,2,1,0.125,0.361
21,0,0.0952380952380952,0.0952380952380952,0,0,0,0,0,0,0,0.142857142857143,0.0476190476190476,0.19047619047619,2,2,0,0.459
16,0.1875,0.0625,0.25,0,0,0,0,0,0,0,0.1875,0,0.1875,1,0,0.0625,-0.206
7,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,-0.142857142857143,0.142857142857143,0,1,0,0.142857142857143,0.421
4,0,0,0,0,0,0,0,0,0,0,-0.25,0.25,0,1,0,0.25,0
17,0.117647058823529,0.176470588235294,0.294117647058824,0.0588235294117647,0,0.0588235294117647,-0.117647058823529,0.176470588235294,0.0588235294117647,0,0,0.176470588235294,0.176470588235294,2,2,0,-0.128
7,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0769230769230769,0,0.0769230769230769,0,0,0,-0.0769230769230769,0.0769230769230769,0,0,0.0769230769230769,0,0.0769230769230769,2,0,0.153846153846154,0.542
12,-0.0833333333333333,0.166666666666667,0.0833333333333333,0,0,0,-0.0833333333333333,0.0833333333333333,0,0,-0.0833333333333333,0.0833333333333333,0,0,0,0,0
29,-0.137931034482759,0.206896551724138,0.0689655172413793,0.0344827586206897,0,0.0344827586206897,0,0,0,0.0689655172413793,-0.103448275862069,0.137931034482759,0.0344827586206897,2,4,-0.0689655172413793,-0.542
31,0.032258064516129,0.032258064516129,0.0645161290322581,0,0,0,-0.032258064516129,0.032258064516129,0,0,0.0967741935483871,0.032258064516129,0.129032258064516,1,3,-0.0645161290322581,0.25
